# EPA eGRID2023 Revision 2 PLNT23 extract. 17 USC 105.
# Official plant population, all 27 eGRID subregions.
# Columns: orispl, subregion, net_gen_mwh (PLNGENAN), co2_tons (PLCO2AN).
# Blank PLCO2AN stored as 0 so zero-carbon plants stay in the denominator.
# Negative PLNGENAN kept (Rev 2 correction). Plants with blank PLNGENAN omitted.
# Source: egrid2023_data_rev2.xlsx PLNT23, released 2025-06-12.
orispl,subregion,net_gen_mwh,co2_tons
2241,MROW,5149.001,5629.93
2243,MROW,1135,1584.84
2244,MROW,5450,4787.629
2249,MROW,2.999,0.993
2250,MROW,4536,0
2253,MROW,0,0
2255,MROW,-1092,105.21
2256,MROW,-314,4.618
2260,MROW,123821.001,0
2265,MROW,2436.999,0
2266,MROW,4510,0
2268,MROW,439,0
2271,MROW,1457,0
2273,MROW,26973,0
2274,MROW,48331,0
2277,MROW,720909,902412.16
2290,MROW,11159.002,0
2291,MROW,1569499,1737643.604
2292,MROW,161761.997,97923.287
2294,MROW,59,49.65
2295,MROW,27.001,18.936
2296,MROW,46.001,43.118
2297,MROW,0,0
2299,MROW,37.001,36.422
2300,MROW,3,3.757
2302,MROW,0,0
2303,MROW,5.001,4.737
2305,MROW,6.001,3.728
2308,MROW,-118,82.547
2310,MROW,57.999,36.504
2311,MROW,14,15.517
2312,MROW,45,44.016
2313,MROW,139,261.89
2315,MROW,33,32.339
2316,MROW,58.001,55.857
2790,MROW,27493,23608.183
2801,MROW,869,1515.5
2811,MROW,0,0
2815,MROW,2119101.999,0
2817,MROW,3256107,4141625.71
2823,MROW,4503896,5462370.176
3338,MROW,39552,25226.2
3341,MROW,-116,9.8
3342,MROW,-139,18.701
3352,MROW,76,124.454
3356,MROW,2050154.001,0
3373,MROW,1453602,0
3375,MROW,770542,0
3976,MROW,0,0
3982,MROW,154889,28114.115
3983,MROW,32753.001,0
3986,MROW,10306,0
3988,MROW,2215,0
3989,MROW,4985,0
3995,MROW,6275.001,0
3998,MROW,33093,0
4000,MROW,58903.998,0
4002,MROW,43131.999,0
4005,MROW,62171,34810.081
4007,MROW,93549.999,0
4008,MROW,120526.999,0
4009,MROW,24244,0
4011,MROW,83139,0
4012,MROW,7322,0
4014,MROW,30881.998,0
4015,MROW,132901,0
4018,MROW,4761,0
4019,MROW,2701,0
4020,MROW,0,0
4021,MROW,0,0
4100,MROW,163.998,465.259
4102,MROW,349,0
4107,MROW,14.999,15.32
4112,MROW,143.001,100.774
4113,MROW,0.999,9.8
4114,MROW,28,23.601
4124,MROW,14,16.741
4130,MROW,49.999,44.997
4139,MROW,4,3.593
4142,MROW,61359,0
4271,MROW,1249276,1695122.342
6030,MROW,7166536,7247247.469
6058,MROW,38657.001,22308.155
6063,MROW,11611,0
6077,MROW,7676999,7884347.625
6086,MROW,72933.999,0
6089,MROW,19527,10790.088
6090,MROW,6708539,7503270.216
6092,MROW,8839,9760.02
6096,MROW,5957971,6479756.451
6098,MROW,1566639,1740294.883
6204,MROW,9464926,12007969.291
6220,MROW,48.02,41.24
6229,MROW,59,63.941
6231,MROW,11202,0
6254,MROW,3140616,3756421.45
6358,MROW,24992,16653.913
6373,MROW,80282,35629.847
6463,MROW,1686,1894.6
6469,MROW,4934549,5895711.85
6554,MROW,224.001,164.565
6623,MROW,701187.999,0
6624,MROW,715293.999,0
6664,MROW,3612095,4029216.466
6741,MROW,235,0
6824,MROW,1339,0
7058,MROW,0,0
7060,MROW,18,14.944
7145,MROW,16841.001,7344.244
7155,MROW,399,548.602
7237,MROW,232282.996,177101.003
7247,MROW,5231,5974.129
7343,MROW,933378,890539.848
7415,MROW,13,11.515
7469,MROW,26.001,24.499
7481,MROW,6,4.655
7555,MROW,-740.001,37.791
7584,MROW,6,5.88
7758,MROW,79.002,62.556
7771,MROW,7382,0
7810,MROW,10,5.88
7843,MROW,104057.996,75938.632
7844,MROW,7328,4348.528
7847,MROW,450.999,366.504
7849,MROW,57,60.184
7850,MROW,78,66.72
7851,MROW,69.003,66.231
7853,MROW,12,10.29
7855,MROW,-10328,0
7856,MROW,45,37.24
7857,MROW,1,2.042
7863,MROW,34333.998,26545.8
7865,MROW,12,7.35
7884,MROW,0,0
7887,MROW,89082.999,20592.969
7920,MROW,0,0
7921,MROW,-210,19.68
7922,MROW,4,4.246
7925,MROW,79027.998,68279.013
7926,MROW,12,9.636
7947,MROW,163387.001,97134.138
7955,MROW,48747,0.003
7965,MROW,2026,0
7966,MROW,4347,0
7971,MROW,291.004,253.316
7974,MROW,0,0
7977,MROW,0,0
7982,MROW,194.001,150.015
7985,MROW,2141226,923324.943
8000,MROW,579592,307196.089
8013,MROW,-77,0
8027,MROW,63114.002,52789.061
8029,MROW,10663.004,0
8031,MROW,2898339,1316149.55
8034,MROW,-280,0
8036,MROW,6926053,0
8105,MROW,10,6.86
8106,MROW,41.999,33.188
8108,MROW,2,1.878
8222,MROW,2578423,3209506.036
10013,MROW,198698,205864.413
10075,MROW,0,0
10453,MROW,7626,0
10486,MROW,321070.01,21686.385
10487,MROW,43450.999,0
10686,MROW,34175,10724.8
10855,MROW,76293.915,25009.621
10860,MROW,713073,400602.402
10861,MROW,6108,3844.413
10862,MROW,9012,5588.789
10863,MROW,9012,5614.836
10864,MROW,942184,522247.714
50088,MROW,22708,7831.674
50252,MROW,20323,0
50413,MROW,39541.27,12387.236
50636,MROW,10867.001,0
50639,MROW,454423.329,27227.859
50932,MROW,72.52,23.464
52133,MROW,31072,10793.049
54201,MROW,70708,23423.055
54210,MROW,91843.127,56217.417
54211,MROW,39827,24227.764
54212,MROW,46827,28485.96
54213,MROW,42766,26015.694
54214,MROW,28500,17337.642
54224,MROW,62392.409,14200.924
54262,MROW,55012.031,16954.481
54285,MROW,22398,0
54294,MROW,98,83.54
54414,MROW,127.002,108.366
54533,MROW,30067,18060.22
54700,MROW,81484.001,0
54710,MROW,9.8,12.249
54712,MROW,57.82,64.922
54715,MROW,38.219,44.097
54716,MROW,14.699,18.536
54717,MROW,232.26,290.88
54718,MROW,3.92,4.818
54719,MROW,115.82,104.692
54720,MROW,0,0
54735,MROW,47.04,58.553
54775,MROW,6120.952,1799.98
54793,MROW,94474,0
54908,MROW,0,0
54929,MROW,17.641,22.703
54968,MROW,0,0
55010,MROW,1026032,459424.933
55027,MROW,6902.001,240.404
55033,MROW,12572.001,733.752
55035,MROW,6299.44,498.33
55133,MROW,161,116.291
55188,MROW,770247,321209.282
55208,MROW,223149,0
55265,MROW,431374,0
55287,MROW,125639,0
55342,MROW,34939,0
55353,MROW,13285,0
55354,MROW,14882,0
55561,MROW,3679,0
55562,MROW,3679,0
55563,MROW,3679,0
55564,MROW,3679,0
55565,MROW,3679,0
55566,MROW,3679,0
55567,MROW,4768,0
55568,MROW,4768,0
55569,MROW,4768,0
55570,MROW,4768,0
55571,MROW,4768,0
55572,MROW,4768,0
55573,MROW,4768,0
55574,MROW,4768,0
55576,MROW,3225,0
55684,MROW,3465,0
55685,MROW,2793.999,0
55782,MROW,51,0
55804,MROW,106815,0
55809,MROW,2703,0
55816,MROW,166092,0
55824,MROW,17,15.516
55972,MROW,210429,148153.914
55995,MROW,15329,0
55996,MROW,76.44,95.056
56002,MROW,2640,0
56010,MROW,256785,0
56013,MROW,229836,144942.129
56025,MROW,-176,16.986
56054,MROW,83066,0
56073,MROW,66.64,37.171
56092,MROW,80581,0
56098,MROW,15,11.678
56099,MROW,135685,0
56100,MROW,82,60.268
56104,MROW,2638848,1180407.349
56138,MROW,27,33.155
56148,MROW,52.92,43.608
56162,MROW,84688,0
56164,MROW,1055032,430593.137
56172,MROW,86715,0
56174,MROW,70647,0
56194,MROW,60,52.918
56199,MROW,4803,0
56200,MROW,2400,0
56201,MROW,4803,0
56202,MROW,4803,0
56203,MROW,2402,0
56204,MROW,5101,0
56205,MROW,4921,0
56206,MROW,2975,0
56207,MROW,4998,0
56208,MROW,4998,0
56209,MROW,4733,0
56210,MROW,4998,0
56238,MROW,201897,98464.041
56241,MROW,693252.996,470195.4
56242,MROW,82,27.112
56245,MROW,8,8.82
56247,MROW,90,82.236
56251,MROW,531350,0
56252,MROW,570039,0
56269,MROW,34,29.154
56274,MROW,17.001,14.127
56296,MROW,356380,0
56307,MROW,29320,0
56355,MROW,459373,0
56357,MROW,175373,0
56379,MROW,375209,0
56386,MROW,40525,0
56392,MROW,171530,0
56409,MROW,20,0
56410,MROW,4224,0
56411,MROW,157,0
56412,MROW,576,0
56413,MROW,4409,0
56414,MROW,7378,0
56415,MROW,11886,0
56424,MROW,315977,0
56459,MROW,294054,0
56494,MROW,259146,0
56501,MROW,964051.001,0
56517,MROW,10,11.76
56521,MROW,19195,0.001
56525,MROW,16935,0
56543,MROW,19987,0
56544,MROW,32893,0
56573,MROW,179943,0
56577,MROW,4967,0
56580,MROW,418,0
56581,MROW,418,0
56586,MROW,2700,0
56587,MROW,2700,0
56588,MROW,2700,0
56589,MROW,2700,0
56590,MROW,2700,0
56605,MROW,455571,0
56606,MROW,316611,151914.924
56607,MROW,328176,0
56608,MROW,343717,0
56609,MROW,2853386,3106072.964
56610,MROW,1060819,507685.066
56617,MROW,312297,0
56626,MROW,88274,0
56630,MROW,47361,0
56643,MROW,153120,24840.083
56645,MROW,391287,0
56650,MROW,207085,0
56669,MROW,290278,0
56670,MROW,23952,0
56677,MROW,258290,0
56750,MROW,192004,0
56755,MROW,34202,0
56764,MROW,52371,0
56765,MROW,349665,0
56767,MROW,239921,0
56782,MROW,82092,0
56786,MROW,132776,61910.172
56792,MROW,94481,0
56793,MROW,208904,0
56794,MROW,77978,0
56797,MROW,759693,0
56809,MROW,548830,0
56810,MROW,518014,0
56811,MROW,538067,0
56824,MROW,5180,0
56825,MROW,5778,0
56826,MROW,5697,0
56827,MROW,985,0
56828,MROW,3319,0
56831,MROW,282210,0
56833,MROW,138540,0
56840,MROW,2623,0
56859,MROW,57834,0
56860,MROW,34737,0
56876,MROW,217020,0
56880,MROW,85064,0
56912,MROW,159909,0
56913,MROW,203623,0
56919,MROW,561623,0
56923,MROW,568050,0
56924,MROW,553312,0
56925,MROW,723274,0
56947,MROW,157173,0
56994,MROW,325935,0
57017,MROW,20208,0.002
57031,MROW,159460,0
57032,MROW,123215,0
57033,MROW,104744,0
57034,MROW,14.001,27.276
57035,MROW,14.001,27.276
57038,MROW,181718,0
57045,MROW,79708,0
57046,MROW,288991,244486.046
57047,MROW,745964,0
57048,MROW,594735,0
57069,MROW,71589,0
57097,MROW,333213,0
57111,MROW,260843,0
57119,MROW,43226,5819.94
57120,MROW,186990,0
57121,MROW,335844,0
57171,MROW,52290,0
57172,MROW,37969,0
57194,MROW,408511,0
57198,MROW,341635,0
57207,MROW,13,9.228
57208,MROW,93,87.38
57214,MROW,5795.001,0
57248,MROW,4943,0
57251,MROW,32192,0
57252,MROW,34806,0
57257,MROW,2270,0
57262,MROW,240271,0
57274,MROW,51276,0
57278,MROW,118982,0
57281,MROW,35355,0
57283,MROW,200746,0
57289,MROW,74622,0
57296,MROW,4081,52.264
57347,MROW,360383,0
57351,MROW,12344.001,0
57374,MROW,396712,0
57375,MROW,52427,0
57385,MROW,109372,0
57386,MROW,78934,0
57387,MROW,163864,0
57396,MROW,49366,0
57417,MROW,94666,0
57424,MROW,368965,0
57432,MROW,95748,0
57434,MROW,20310,0
57468,MROW,253704,0
57469,MROW,381500,0
57500,MROW,431333,0
57501,MROW,1504435,0
57593,MROW,224004,0
57609,MROW,268071,0
57631,MROW,3969,0
57632,MROW,4188,0
57644,MROW,432913,0
57649,MROW,251066,0
57665,MROW,28748.992,0
57672,MROW,0,0
57732,MROW,0,0
57755,MROW,151118,0
57800,MROW,236839,0
57801,MROW,242113,0
57813,MROW,9480,0
57823,MROW,4550,0
57824,MROW,4405,0
57830,MROW,151084,0
57832,MROW,97114,0
57844,MROW,236198,0
57873,MROW,754226,0
57874,MROW,403254,0
57875,MROW,351709,0
57880,MROW,2281,0
57881,MROW,1512995.997,308328.159
57903,MROW,1332,0
57910,MROW,-236,29.315
57937,MROW,6467,2197.351
57943,MROW,1155604.002,655081.714
57953,MROW,144131,56269.933
57966,MROW,0,0
57968,MROW,10038,0
57976,MROW,370575,0
58038,MROW,4956,0
58044,MROW,7798,0
58045,MROW,44398,0
58071,MROW,4426,0
58089,MROW,5061,0
58138,MROW,41989,13183.321
58164,MROW,2155,0
58197,MROW,2759,934.183
58236,MROW,3581966,1579185.876
58265,MROW,9948.958,3022.706
58322,MROW,765725,0
58407,MROW,10,0
58414,MROW,4690,0
58434,MROW,103592,0
58438,MROW,21425,0
58444,MROW,24156,0
58456,MROW,4908,0
58457,MROW,5195,0
58458,MROW,4749,0
58459,MROW,5048,0
58460,MROW,4014,0
58461,MROW,5084,0
58563,MROW,20399,0
58594,MROW,289323,0
58617,MROW,2605,0
58657,MROW,739014,0
58658,MROW,694555,0
58691,MROW,53996,0
58692,MROW,272706,0
58695,MROW,1012371,0
58747,MROW,5261,0
58836,MROW,154705,0
58872,MROW,608448,0
58883,MROW,1616399.999,0
58884,MROW,805841,0
58885,MROW,322311,0
58886,MROW,441755,0
58927,MROW,2560,0
58929,MROW,2,2.287
58932,MROW,5794,0
58965,MROW,487744,0
58981,MROW,270086,0
58995,MROW,2486,0
58996,MROW,46,90.89
59053,MROW,8607,0
59071,MROW,70274,0
59181,MROW,0,0
59187,MROW,274538,0
59197,MROW,173948.002,106868.337
59200,MROW,583349,0
59201,MROW,746827,0
59223,MROW,8190,0
59224,MROW,9238,0
59225,MROW,10133,0
59226,MROW,8299,0
59227,MROW,7136,0
59228,MROW,11210,0
59230,MROW,5487,0
59231,MROW,8572,0
59232,MROW,9260,0
59292,MROW,955937,0
59379,MROW,0,0
59435,MROW,66695,0
59637,MROW,440076.001,0
59655,MROW,318839,0
59684,MROW,525955,0
59709,MROW,2926,0
59713,MROW,6502,0
59735,MROW,223,0
59736,MROW,4711,0
59852,MROW,189109,0
59875,MROW,104263,0
59903,MROW,375216,0
60088,MROW,404919,0
60254,MROW,53532,31170.748
60262,MROW,270409,0
60314,MROW,131327,0
60326,MROW,834611,0
60342,MROW,939797,0
60354,MROW,638826,0
60355,MROW,615513,0
60503,MROW,641868,0
60504,MROW,806817,0
60505,MROW,768627,0
60519,MROW,21004,0
60520,MROW,12604,0
60521,MROW,8361,0
60522,MROW,11595,0
60523,MROW,12638,0
60524,MROW,10616,0
60525,MROW,8517,0
60526,MROW,9061,0
60527,MROW,13962,0
60528,MROW,6451,0
60529,MROW,6863,0
60530,MROW,20452,0
60531,MROW,8429,0
60532,MROW,20921,0
60533,MROW,9911,0
60534,MROW,16634,0
60541,MROW,4778,0
60564,MROW,48399,23674.475
60631,MROW,7009,0
60632,MROW,4427,0
60647,MROW,25181,12944.82
60652,MROW,2943,0
60686,MROW,17,0
60694,MROW,5105.001,0
60695,MROW,8628,0
60711,MROW,5884,0
60712,MROW,7660,0
60713,MROW,7525,0
60714,MROW,8094,0
60715,MROW,8299,0
60716,MROW,4608.999,0
60717,MROW,8010,0
60795,MROW,5571,0
60796,MROW,7282,0
60823,MROW,4115,0
60830,MROW,7961,0
60832,MROW,7412,0
60833,MROW,6517,0
60834,MROW,7055,0
60835,MROW,5718,0
60836,MROW,6972,0
60837,MROW,6429,0
60838,MROW,3689,0
60873,MROW,567458,0
60876,MROW,3041,0
60887,MROW,1461,0
60888,MROW,1592,0
60889,MROW,1351,0
60890,MROW,3808,0
60891,MROW,2085,0
60892,MROW,1597,0
60894,MROW,2734,0
60905,MROW,412136,0
60911,MROW,6317,0
60919,MROW,1959,0
60931,MROW,6879,0
60932,MROW,26078,0
60935,MROW,1484,0
60936,MROW,4359,0
60937,MROW,3629,0
60938,MROW,6735,0
60939,MROW,3465,0
60940,MROW,4692.999,0
60941,MROW,5087.001,0
60942,MROW,5042.001,0
60943,MROW,3412,0
60944,MROW,8422,0
60951,MROW,5510,0
60955,MROW,2242,0
60957,MROW,2395,0
60958,MROW,8536,0
60962,MROW,4988.001,0
60966,MROW,7617,0
60971,MROW,7306,0
61046,MROW,560752,0
61047,MROW,382648,0
61056,MROW,7040,0
61058,MROW,5909.001,0
61059,MROW,8598,0
61060,MROW,5743,0
61070,MROW,259690,0
61072,MROW,9257,0
61077,MROW,1740522,0
61079,MROW,1299752,0
61100,MROW,769129,0
61138,MROW,4723,0
61139,MROW,6549,0
61140,MROW,3167,0
61141,MROW,4815,0
61142,MROW,9609,0
61144,MROW,407230,250974.584
61174,MROW,5353,0
61175,MROW,3405,0
61176,MROW,4884,0
61177,MROW,8342,0
61178,MROW,8830,0
61179,MROW,6497,0
61180,MROW,2904,0
61181,MROW,8278,0
61182,MROW,4644.999,0
61183,MROW,4533,0
61203,MROW,8798,0
61328,MROW,5330.001,0
61329,MROW,2974,0
61357,MROW,609889,0
61363,MROW,8234,0
61379,MROW,9466,0
61380,MROW,9106.001,0
61381,MROW,6051,0
61382,MROW,5301,0
61383,MROW,9335,0
61384,MROW,8397,0
61407,MROW,409999,0
61426,MROW,7593,0
61427,MROW,9123,0
61428,MROW,7856,0
61451,MROW,7448,0
61452,MROW,4176,0
61453,MROW,7889,0
61454,MROW,3192.999,0
61455,MROW,7547,0
61456,MROW,4755,0
61467,MROW,6617,0
61478,MROW,8158,0
61483,MROW,8268,0
61484,MROW,8003,0
61485,MROW,5055,0
61486,MROW,7840,0
61494,MROW,6027,0
61495,MROW,4710,0
61500,MROW,4697,0
61504,MROW,1873,0
61505,MROW,1762,0
61506,MROW,1906,0
61516,MROW,1720,0
61542,MROW,6908,0
61543,MROW,5814,0
61544,MROW,7501,0
61545,MROW,6344,0
61547,MROW,6734,0
61548,MROW,5267,0
61564,MROW,1063249,0
61565,MROW,523515,0
61570,MROW,1443,0
61571,MROW,1578,0
61572,MROW,785,0
61573,MROW,785,0
61574,MROW,1692,0
61585,MROW,8334,0
61586,MROW,8233,0
61587,MROW,8179,0
61595,MROW,4457,0
61609,MROW,408823,0
61626,MROW,8137,0
61627,MROW,7867,0
61638,MROW,635687,0
61644,MROW,6759,0
61645,MROW,1852,0
61650,MROW,816815,0
61651,MROW,1685,0
61668,MROW,24581.001,0
61669,MROW,3551,0
61670,MROW,1678,0
61671,MROW,1871,0
61672,MROW,8107,0
61677,MROW,32988.999,0
61680,MROW,10110,0
61686,MROW,1726,0
61689,MROW,1969,0
61690,MROW,8310,0
61695,MROW,1549,0
61704,MROW,1976,0
61705,MROW,1784,0
61706,MROW,1907,0
61707,MROW,1928,0
61708,MROW,1905,0
61709,MROW,1873,0
61710,MROW,1966,0
61711,MROW,1919,0
61712,MROW,1971,0
61713,MROW,1724,0
61715,MROW,1885,0
61716,MROW,1845,0
61745,MROW,70845,0
61746,MROW,64637,0
61747,MROW,578786,0
61762,MROW,8552,0
61784,MROW,776094,0
61788,MROW,4027,0
61793,MROW,1842,0
61817,MROW,7030,0
61850,MROW,947.004,829.2
61870,MROW,9761,0
61884,MROW,11524,0
61889,MROW,700683,0
61911,MROW,321806,0
61919,MROW,8800,0
61968,MROW,4190,0
61971,MROW,6949,0
61977,MROW,1629,0
61979,MROW,1922,0
61980,MROW,1939,0
61983,MROW,7051,0
61997,MROW,2120,0
61998,MROW,1977,0
61999,MROW,2137,0
62000,MROW,1893,0
62010,MROW,5861,0
62030,MROW,3532,0
62031,MROW,7680,0
62032,MROW,5417,0
62035,MROW,812885,0
62036,MROW,9192,0
62037,MROW,7396,0
62040,MROW,1568,0
62042,MROW,2041,0
62044,MROW,2059,0
62045,MROW,2005,0
62046,MROW,2022,0
62047,MROW,2139,0
62048,MROW,2015,0
62049,MROW,2027,0
62053,MROW,1938,0
62060,MROW,3726,0
62061,MROW,5584,0
62062,MROW,9917,0
62079,MROW,703411,0
62080,MROW,520709,0
62081,MROW,750126,0
62084,MROW,1549,0
62085,MROW,1311,0
62086,MROW,1567,0
62087,MROW,1570,0
62088,MROW,2959,0
62098,MROW,6487,0
62099,MROW,6223,0
62103,MROW,522933,0
62105,MROW,6761,0
62130,MROW,6931,0
62132,MROW,1069343,0
62133,MROW,1285704,0
62137,MROW,1631,0
62138,MROW,1784,0
62139,MROW,1647,0
62143,MROW,1772,0
62144,MROW,1721,0
62148,MROW,2828,0
62162,MROW,30,21.722
62172,MROW,6613,0
62193,MROW,1668,0
62194,MROW,1740,0
62195,MROW,1736,0
62209,MROW,8187,0
62210,MROW,8245,0
62247,MROW,786987,0
62267,MROW,7586,0
62269,MROW,321729,0
62291,MROW,135519,0
62321,MROW,2289,0
62333,MROW,7820,0
62335,MROW,1939,0
62336,MROW,2138,0
62337,MROW,2237,0
62339,MROW,2009,0
62358,MROW,2166,0
62359,MROW,2199,0
62360,MROW,2100,0
62364,MROW,953493,0
62365,MROW,9111,0
62380,MROW,861843,0
62414,MROW,7473,0
62431,MROW,371164,0
62442,MROW,7396,0
62461,MROW,53.001,36.177
62535,MROW,2044,0
62536,MROW,1749,0
62537,MROW,1897,0
62538,MROW,1834,0
62569,MROW,-32,0
62651,MROW,4660,0
62696,MROW,1530,0
62706,MROW,9235,0
62707,MROW,9136,0
62708,MROW,9377,0
62709,MROW,4570,0
62711,MROW,833503,0
62740,MROW,126,0
62744,MROW,7963,0
62779,MROW,1757,0
62795,MROW,647198,0
62799,MROW,6582,0
62800,MROW,3893,0
62829,MROW,4528,0
62830,MROW,1668,0
62833,MROW,3543,0
62847,MROW,3978,0
62848,MROW,3898,0
62849,MROW,3690,0
62858,MROW,2981,0
62861,MROW,5005,0
62868,MROW,1907,0
62869,MROW,3134,0
62908,MROW,-406,0
62937,MROW,-405,0
62938,MROW,399046,0
62943,MROW,1029857,0
62956,MROW,1138154,0
62961,MROW,1982,0
62962,MROW,1898,0
62963,MROW,1711,0
62966,MROW,1862,0
62967,MROW,1713,0
62979,MROW,1861,0
62982,MROW,2073,0
62983,MROW,1711,0
62984,MROW,1366,0
62985,MROW,1847,0
62986,MROW,1872,0
63004,MROW,1777,0
63005,MROW,1852,0
63007,MROW,1965,0
63008,MROW,2113,0
63009,MROW,1733,0
63010,MROW,2094,0
63033,MROW,1654,0
63034,MROW,1386,0
63035,MROW,1681,0
63036,MROW,1654,0
63037,MROW,1361,0
63038,MROW,1754,0
63039,MROW,1752,0
63040,MROW,1602,0
63042,MROW,1630,0
63043,MROW,1539,0
63045,MROW,1669,0
63046,MROW,1579,0
63053,MROW,1421787,0
63090,MROW,-180,0
63102,MROW,517709,0
63103,MROW,918415,0
63116,MROW,1799,0
63117,MROW,1909,0
63118,MROW,1870,0
63119,MROW,1887,0
63120,MROW,1869,0
63121,MROW,1803,0
63122,MROW,1775,0
63138,MROW,2001,0
63139,MROW,1932,0
63140,MROW,1996,0
63141,MROW,1814,0
63142,MROW,1805,0
63143,MROW,1207,0
63144,MROW,1992,0
63145,MROW,1886,0
63146,MROW,2155,0
63147,MROW,2068,0
63148,MROW,2052,0
63151,MROW,1976,0
63152,MROW,2183,0
63153,MROW,2114,0
63154,MROW,1951,0
63155,MROW,2193,0
63156,MROW,1893,0
63157,MROW,2097,0
63158,MROW,2201,0
63159,MROW,2325,0
63160,MROW,2239,0
63165,MROW,2128,0
63166,MROW,2213,0
63167,MROW,2206,0
63168,MROW,2290,0
63169,MROW,2082,0
63170,MROW,1591,0
63171,MROW,2326,0
63174,MROW,1373,0
63175,MROW,1181,0
63176,MROW,1838,0
63177,MROW,1740,0
63178,MROW,1332,0
63179,MROW,1865,0
63182,MROW,1872,0
63183,MROW,1891,0
63215,MROW,2245,0
63216,MROW,1999,0
63218,MROW,2198,0
63219,MROW,875,0
63220,MROW,2177,0
63221,MROW,1890,0
63231,MROW,4237,0
63247,MROW,2033,0
63249,MROW,2034,0
63252,MROW,1633,0
63258,MROW,948467,0
63269,MROW,776431,0
63287,MROW,171166,0
63304,MROW,2190,0
63305,MROW,2181,0
63307,MROW,2097,0
63308,MROW,2168,0
63309,MROW,2043,0
63311,MROW,2222,0
63312,MROW,2173,0
63313,MROW,2151,0
63314,MROW,2125,0
63315,MROW,2052,0
63317,MROW,2294,0
63318,MROW,2141,0
63319,MROW,2103,0
63367,MROW,1716,0
63370,MROW,8532,0
63378,MROW,209653,0
63380,MROW,1765,0
63393,MROW,9966,0
63394,MROW,1749,0
63395,MROW,1735,0
63396,MROW,1759,0
63397,MROW,1807,0
63400,MROW,2319,0
63401,MROW,2133,0
63402,MROW,2441,0
63403,MROW,1933,0
63406,MROW,4891,0
63417,MROW,1710,0
63424,MROW,1743,0
63425,MROW,1791,0
63426,MROW,1684,0
63427,MROW,1824,0
63429,MROW,1638,0
63430,MROW,1769,0
63431,MROW,16917,0
63432,MROW,8496,0
63433,MROW,10570,0
63434,MROW,1694,0
63453,MROW,1741,0
63454,MROW,1507,0
63460,MROW,18334,0
63480,MROW,1627,0
63481,MROW,1744,0
63484,MROW,1585,0
63521,MROW,26514,0
63532,MROW,1834,0
63533,MROW,1834,0
63534,MROW,1812,0
63542,MROW,1787,0
63543,MROW,1441,0
63574,MROW,873471,0
63576,MROW,1319,0
63577,MROW,1785,0
63593,MROW,2280,0
63594,MROW,2241,0
63595,MROW,2268,0
63596,MROW,2291,0
63597,MROW,2092,0
63598,MROW,2310,0
63599,MROW,2289,0
63629,MROW,1800,0
63639,MROW,338001,0
63640,MROW,760896,0
63641,MROW,818328,0
63650,MROW,1966,0
63657,MROW,2098,0
63658,MROW,2129,0
63678,MROW,1726,0
63679,MROW,1769,0
63680,MROW,1870,0
63682,MROW,1826,0
63683,MROW,1672,0
63684,MROW,1885,0
63689,MROW,15846,0
63724,MROW,1832,0
63725,MROW,2090,0
63726,MROW,2175,0
63741,MROW,2041,0
63742,MROW,2352,0
63743,MROW,2104,0
63744,MROW,2194,0
63791,MROW,2096,0
63792,MROW,2049,0
63793,MROW,1831,0
63794,MROW,2156,0
63816,MROW,1804,0
63817,MROW,2103,0
63819,MROW,1798,0
63820,MROW,1843,0
63821,MROW,2094,0
63826,MROW,21333,7822.303
63832,MROW,16093.27,5787.943
63844,MROW,9979,0
63853,MROW,23362,0
63899,MROW,1519,0
63918,MROW,17514,6308.992
63919,MROW,15007,5326.308
63923,MROW,17929,6543.853
63934,MROW,1820,0
63935,MROW,2003,0
63936,MROW,1860,0
63937,MROW,1702,0
63938,MROW,1786,0
63939,MROW,2045,0
63966,MROW,1687,0
63987,MROW,2075,0
64001,MROW,2244,0
64056,MROW,2067,0
64072,MROW,15792,0
64099,MROW,2069,0
64130,MROW,8456,0
64139,MROW,869336,0
64153,MROW,1496,0
64154,MROW,2330,0
64177,MROW,22758,0
64178,MROW,25816,0
64179,MROW,3134,0
64183,MROW,212077,0
64222,MROW,1447,0
64223,MROW,1482,0
64242,MROW,37175,0
64336,MROW,952715,0
64352,MROW,3461,0
64353,MROW,3378,0
64356,MROW,3473,0
64357,MROW,2287,0
64358,MROW,3662,0
64359,MROW,1731,0
64365,MROW,4916,0
64377,MROW,1023780,0
64413,MROW,2335,0
64420,MROW,34,15.045
64479,MROW,2181,0
64482,MROW,2165,0
64483,MROW,2162,0
64484,MROW,2072,0
64485,MROW,1499,0
64486,MROW,2215,0
64487,MROW,2181,0
64488,MROW,2074,0
64503,MROW,2063,0
64504,MROW,1894,0
64506,MROW,7960,0
64552,MROW,6,5.39
64563,MROW,2007,0
64623,MROW,755759,0
64688,MROW,772158,0
64697,MROW,2315,0
64698,MROW,4896,0
64708,MROW,13370,0
64714,MROW,6966,0
64738,MROW,204262,0
64755,MROW,44420,0
64862,MROW,2954,0
64866,MROW,2301,0
64869,MROW,2316,0
64870,MROW,2133,0
64871,MROW,2361,0
64906,MROW,5524,0
64907,MROW,3795,0
64930,MROW,4143,0
64932,MROW,1937,0
64969,MROW,5818,0
64976,MROW,3494,0
64984,MROW,5911,0
64985,MROW,5922,0
64986,MROW,13639,0
